Efector,Area,Tipo de Dispositivo,SO,Procesador,RAM,Disco,Conexion,V.de conexion,Rango Ip,Mac,Inventario,Fecha,Scoring Procesador,F. Cant. RAM,F. Tipo RAM
Hospital,RECEPCION PLANTA BAJA 1 GINECOLOGIA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.169,08:BF:B8:1D:DE:BE,,,15982,8GB,DIMM
Hospital,RECEPCION PLANTA BAJA 2 CIRUGIA GENERAL,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.136,08:BF:B8:1D:E4:93,,,15982,8GB,DIMM
Hospital,RECEPCION PLANTA BAJA 2 CIRUGIA,bangho AIO E0914,Microsoft Windows 10 Pro,Intel(R) Pentium(R) CPU G3250 @ 3.20GHz,DIMM DDR3 6GB,HD 500 GB ,,,10.254.39.25,40:8D:5C:9D:1D:E2,,,2017,6GB,DIMM
Hospital,CONSULTORIO NUTRICIÓN 4,CX Mini PC CX9222,,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.39.80,88:AD:43:F5:C7:38,,,1215,4GB,SODI
Hospital,CONSULTORIO NUTRICIÓN 44b,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.109,08:BF:B8:1E:0C:FD,,,15982,8GB,DIMM
Hospital,CONSULTORIO NUTRICIÓN 44b, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.38.226,54:B2:03:04:2C:26,,,2629,4GB,SODI
Hospital,CONSULTORIO CUIDADOS PALIATIVOS SECRETARIA,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.54,6C:24:08:B9:C7:CF,,,9195,8GB,SODI
Hospital,CONSULTORIO CUIDADOS PALIATIVOS 1,,,,,,,,,,,,,,
Hospital,CONSULTORIO CUIDADOS PALIATIVOS 2,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.210.83,6C:24:08:B9:C6:FD,,,9195,8GB,SODI
Hospital,CONSULTORIO CUIDADOS PALIATIVOS 3,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.210.188,D4:5D:DF:08:73:BD,,,1215,4GB,SODI
Hospital,CONSULTORIO ANATOMIA PATOLOGICA SECRETARIA 1,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,HDD 1 TB,,,10.254.208.20,FC:4D:D4:34:60:9F,,,1973,4GB,DIMM
Hospital,CONSULTORIO ANATOMIA PATOLOGICA SECRETARIA 2,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.208.21,D4:5D:DF:08:76:7A,,,1215,4GB,SODI
Hospital,CONSULTORIO ANATOMIA PATOLOGICA JEFA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.208.35,D4:5D:DF:08:74:F3,,,1215,4GB,SODI
Hospital,CONSULTORIO ANATOMIA PATOLOGICA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.208.28,D4:5D:DF:08:77:0D,,,1215,4GB,SODI
Hospital,CONSULTORIO ANATOMIA PATOLOGICA,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.208.34,54:B2:03:05:5F:99,,,1215,4GB,SODI
Hospital,CONSULTORIO ANATOMIA PATOLOGICA,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.208.18,08:BF:B8:1D:DE:BF,,,15982,8GB,DIMM
Hospital,CONSULTORIO ANATOMIA PATOLOGICA,Desktop Generica,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU G470 @ 2.00GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.208.23,74:D4:35:77:4E:AD,,,575,4GB,DIMM
Hospital,CONSULTORIO ANATOMIA PATOLOGICA,,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,SSD 240 GB / HDD 1 TB,,,10.254.208.4,A0:36:BC:AA:82:FD,,,15982,8GB,DIMM
Hospital,CONSULTORIO CLINICA MEDICA 57,Mini Lenovo  11DUSGMR00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-10500T CPU @ 2.30GHz CPU @ 2.30GHz,SODIMM DDR4 8GB,M2 250 GB,,,10.254.213.110,6C:24:08:B9:CB:21,,,9195,8GB,SODI
Hospital,CONSULTORIO CLINICA MEDICA 55, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.213.112,10:05:01:9F:E5:C0,,,2629,4GB,SODI
Hospital,CONSULTORIO NEUROLOGIA 58, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.39.181,10:05:01:9F:E7:1E,,,2629,4GB,SODI
Hospital,CONSULTORIO NEUROLOGIA 59, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.38.253,10:05:01:9F:E6:14,,,2629,4GB,SODI
Hospital,CONSULTORIO NEUROLOGIA 54,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.38.203,80:C5:F2:2F:66:9D,,,1215,4GB,SODI
Hospital,CONSULTORIO CLINICA MEDICA 60, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.38.108,10:05:01:9F:E5:D4,,,2629,4GB,SODI
Hospital,CONSULTORIO NEUROLOGIA 61, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.38.206,10:05:01:9F:E5:B7,,,2629,4GB,SODI
Hospital,CONSULTORIO NEUROLOGIA 62, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 120 GB,,,10.254.38.179,00:71:C2:49:2C:19,,,1664,4GB,SODI
Hospital,CONSULTORIO NEUROLOGIA 63, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.38.231,10:05:01:9F:E7:20,,,2629,4GB,SODI
Hospital,CONSULTORIO NEUROLOGIA 64, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.39.20,10:05:01:9F:E7:25,,,2629,4GB,SODI
Hospital,CONSULTORIO NEUROLOGIA 65, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.39.17,10:05:01:9F:E6:D7,,,2629,4GB,SODI
Hospital,CONSULTORIO GINECOLOGIA 26,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.39.247,FC:4D:D4:38:6D:53,,,1973,4GB,DIMM
Hospital,CONSULTORIO GINECOLOGIA 37,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,HD 500 GB ,,,10.254.39.167,1C:1B:0D:9C:21:0A,,,3635,4GB,DIMM
Hospital,CONSULTORIO GINECOLOGIA 41,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,HD 500 GB ,,,10.254.39.129,1C:1B:0D:99:22:10,,,3635,4GB,DIMM
Hospital,CONSULTORIO GINECOLOGIA 32,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,SSD 250 GB,,,10.254.38.219,1C:1B:0D:9C:20:AD,,,3635,4GB,DIMM
Hospital,CONSULTORIO GINECOLOGIA 27,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,HD 500 GB ,,,10.254.39.154,1C:1B:0D:9C:20:FC,,,3635,4GB,DIMM
Hospital,CONSULTORIO GINECOLOGIA 33,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.38.193,08:BF:B8:1D:E4:46,,,15982,8GB,DIMM
Hospital,CONSULTORIO GINECOLOGIA 36,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,HD 500 GB ,,,10.254.38.251,1C:1B:0D:99:22:5B,,,3635,4GB,DIMM
Hospital,CONSULTORIO GINECOLOGIA 38,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,VLSSHHGINE117,08:BF:B8:1D:DE:C2,,,15982,8GB,DIMM
Hospital,CONSULTORIO GINECOLOGIA Jefe 1,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.39.44,88:AD:43:F5:C5:89,,,1215,4GB,SODI
Hospital,CONSULTORIO SALUD MENTAL 19 JEFA,Lenovo Desktop 10AX0061AS,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130T CPU @ 2.90GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.213.108,00:23:24:6C:94:E0,,,2896,4GB,SODI
Hospital,CONSULTORIO SALUD MENTAL 20,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.39.182,88:AD:43:F5:C6:1A,,,1215,4GB,SODI
Hospital,CONSULTORIO SALUD MENTAL 21a,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.39.186,D4:5D:DF:08:76:2F,,,1215,4GB,SODI
Hospital,CONSULTORIO SALUD MENTAL 21b,,,,,,,,,,,,,,
Hospital,CONSULTORIO SALUD MENTAL 22,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.39.119,88:AD:43:F5:C6:DF,,,1215,4GB,SODI
Hospital,CONSULTORIO SALUD MENTAL 24, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.39.176,10:05:01:9F:E6:19,,,2629,4GB,SODI
Hospital,CONSULTORIO PROCTOLOGÍA 85,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,SSD 250 GB,,,10.254.39.70,1C:1B:0D:E3:C6:0B,,,3635,4GB,DIMM
Hospital,CONSULTORIO PROCTOLOGÍA 100,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.39.5,D4:5D:DF:08:75:9C,,,1215,4GB,SODI
Hospital,CONSULTORIO UROLOGIA ,Desktop H310M H,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-9100 CPU @ 3.60GHz,DIMM DDR4 4GB,HDD 1 TB,,,10.254.39.47,18:C0:4D:B1:C3:67,,,6580,4GB,DIMM
Hospital,CONSULTORIO UROLOGIA 94,Mini PC NUC7CJYH,Microsoft Windows 11 Pro,Intel(R) Celeron(R) J4005,SODIMM DDR4 4GB,SSD 120 GB,,,10.255.208.68,98:2C:BC:2F:DE:29,,,1552,4GB,SODI
Hospital,CONSULTORIO UROLOGIA JEFE,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,SSD 250 GB,,,10.254.39.104,1C:1B:0D:99:22:49,,,3635,4GB,DIMM
Hospital,CONSULTORIO UROLOGIA 93, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.39.122,10:05:01:9F:E6:C2,,,2629,4GB,SODI
Hospital,CONSULTORIO UROLOGIA 92, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 250 GB,,,10.255.208.70,DC:85:DE:F0:11:46,,,1664,4GB,SODI
Hospital,CONSULTORIO CARDIOLOGÍA 66, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.199,10:05:01:9F:E6:13,,,2629,4GB,SODI
Hospital,CONSULTORIO CARDIOLOGÍA 67, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.202,10:05:01:9F:E5:7D,,,2629,4GB,SODI
Hospital,CONSULTORIO CARDIOLOGÍA 68, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.39.87,10:05:01:9F:E6:EC,,,2629,4GB,SODI
Hospital,CONSULTORIO CARDIOLOGÍA 72 / a, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.38.116,10:05:01:9F:E5:BD,,,2629,4GB,SODI
Hospital,CONSULTORIO CARDIOLOGÍA 72 / b,HP 20-b003la,Microsoft Windows 10 Pro,AMD E1-1200 APU,DIMM DDR3 4GB,HD 1 TB,,,,,,,382,4GB,DIMM
Hospital,CONSULTORIO CLINICA MEDICA 57, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.255.208.91,F0:03:8C:D9:CD:81,,,2629,4GB,SODI
Hospital,CONSULTORIO CARDIOLOGÍA 73, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.39.198,10:05:01:9F:E5:DD,,,2629,4GB,SODI
Hospital,CONSULTORIO ORL JEFE,Lenovo Desktop 10AX0061AS,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130T CPU @ 2.90GHz,SODIMM DDR3 4GB,SSD 250 GB,,,10.254.39.32,00:23:24:72:FA:5A,,,2896,4GB,SODI
Hospital,CONSULTORIO ORL 1,H410 Gigabyte,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,DIMM DDR4 8GB,SSD 250 GB,,,10.254.39.11,D8:5E:D3:19:8B:2C,,,12005,8GB,DIMM
Hospital,CONSULTORIO ORL 2,H410 Gigabyte,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,DIMM DDR4 8GB,SSD 250 GB,,,10.254.38.218,D8:5E:D3:19:8F:6F,,,12005,8GB,DIMM
Hospital,CONSULTORIO ORL 3, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.38.223,10:05:01:9F:E5:85,,,2629,4GB,SODI
Hospital,CONSULTORIO ORL 4, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.38.224,10:05:01:9F:E5:8F,,,2629,4GB,SODI
Hospital,CONSULTORIO CIRUGIA 45,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.90,08:BF:B8:3A:39:A8,,,15982,8GB,DIMM
Hospital,CONSULTORIO CIRUGIA 46,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,SSD 250 GB,,,10.254.213.105,1C:1B:0D:E3:C5:E9,,,3635,4GB,DIMM
Hospital,CONSULTORIO CIRUGIA 48,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.255.209.137,80:C5:F2:2F:63:D4,,,1215,4GB,SODI
Hospital,CONSULTORIO CIRUGIA 49,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,HD 500 GB ,,,10.70.208.111,1C:1B:0D:9C:40:EF,,,3635,4GB,DIMM
Hospital,CONSULTORIO CIRUGIA 50,Lenovo 3484BNY,Microsoft Windows 10 Pro,"
Intel(R) Pentium(R) CPU G645 @ 2.90GHz",DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.222,74:27:EA:AB:DD:A8,,,,4GB,DIMM
Hospital,CONSULTORIO CIRUGIA 51,H410 Gigabyte,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,DIMM DDR4 16GB,SSD 500 GB,,,10.254.213.100,D8:5E:D3:68:82:AA,,,12005,6GB,DIMM
Hospital,CONSULTORIO CIRUGIA 52, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.210.171,10:05:01:9F:E6:08,,,2629,4GB,SODI
Hospital,CONSULTORIO CIRUGIA PLASTICA Secretaria,Lenovo Desktop 10AX0061AS,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130T CPU @ 2.90GHz,SODIMM DDR3 4GB,SSD 120 GB,,,10.254.38.239,00:23:24:73:12:07,,,2896,4GB,SODI
Hospital,CONSULTORIO CIRUGIA PLASTICA 34,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 240 GB,,,10.254.39.113,88:AD:43:F5:C6:23,,,1215,4GB,SODI
Hospital,CONSULTORIO CIRUGIA PLASTICA 35, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.39.145,54:B2:03:04:2C:77,,,2629,4GB,SODI
Hospital,CONSULTORIO CIRUGIA PLASTICA 30 JEFE,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 250 GB,,,10.254.39.96,88:AD:43:F5:C6:1E,,,1215,4GB,SODI
Hospital,CONSULTORIO DxI SECRETARIAS 1,H510 Gigabyte,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-10400 CPU @ 2.90GHz,DIMM DDR4 16GB,SSD 500 GB,,,10.254.210.68,D8:5E:D3:C1:4C:1E,,,12005,6GB,DIMM
Hospital,CONSULTORIO DxI SECRETARIAS 1,Lenovo 3484BNY,Microsoft Windows 10 Pro,"
Intel(R) Pentium(R) CPU G645 @ 2.90GHz",DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.109,74:27:EA:AB:DC:81,,,,4GB,DIMM
Hospital,CONSULTORIO CIRUGIA 53,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,HD 500 GB ,,,10.254.39.48,88:AD:43:F5:C5:62,,,1215,4GB,SODI
Hospital,CONSULTORIO CARDIOLOGÍA 71 / a,Lenovo 10M8S00E00,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-7100 CPU @ 3.90GHz,DIMM DDR4 4GB,HD 1 TB,,,10.254.38.210,6C:4B:90:0A:D8:17,,,4307,4GB,DIMM
Hospital,CONSULTORIO CARDIOLOGÍA 71 / b,,,,,,,,,,,,,,
Hospital,CONSULTORIO DxI ADMINISTRACION 1, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 250 GB,,,10.254.210.57,00:71:C2:2A:BD:59,,,1664,4GB,SODI
Hospital,CONSULTORIO DxI ADMINISTRACION 1,HP HP Compaq Elite 8300 SFF,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,DIMM DDR3 6GB,SSD 250 GB,,,10.254.210.162,2C:44:FD:27:FD:31,,,4666,6GB,DIMM
Hospital,CONSULTORIO DxI 1,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 8GB,SSD 120 GB,,,10.254.215.132,88:AD:43:F1:00:1E,,,1215,8GB,SODI
Hospital,CONSULTORIO DxI 3,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,HD 500 GB ,,,10.254.210.115,1C:1B:0D:9C:21:06,,,3635,4GB,DIMM
Hospital,CONSULTORIO DxI 4,HP Compaq Elite 8300 SFF,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,DIMM DDR3 16GB,HD 500 GB ,,,10.254.210.200,2C:44:FD:33:86:DD,,,4666,6GB,DIMM
Hospital,CONSULTORIO DxI 5,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.110,FC:4D:D4:38:6E:5D,,,1973,4GB,DIMM
Hospital,CONSULTORIO DxI MAMOGRAFO,ARM H110N,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100T CPU @ 3.20GHz,DIMM DDR4 4GB,HD 500 GB ,,,10.254.210.141,1C:1B:0D:99:22:04,,,3635,4GB,DIMM
Hospital,CONSULTORIO DxI TOMOGRAFO, CX Mini PC i3,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-6100U CPU @ 2.30GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.156,88:AD:43:F0:4C:F6,,,2629,4GB,SODI
Hospital,CONSULTORIO DxI JEFE,LENOVO 12LM0002AC Mini Pc,Microsoft Windows 10 Pro,13th Gen Intel(R) Core(TM) i5-13420H,SODIMM DDR4 16GB,M2 250 GB,,,10.254.215.131,E8:80:88:BD:25:FD,,,17366,6GB,SODI
Hospital,CONSULTORIO DxI SUBJEFAS,,,,,,,,,,,,,,
Hospital,CONSULTORIO DxI CONS 1,Lenovo Mini 10T8SK4H00,Microsoft Windows 11 Pro,Intel(R) Core(TM) i5-9500T CPU @ 2.20GHz,SODIMM DDR4 8GB,M2 500 GB,,,10.254.210.69,F8:75:A4:EE:A9:B2,,,9782,8GB,SODI
Hospital,CONSULTORIO DxI CONS 2,,,,,,,,,,,,,,
Hospital,CONSULTORIO DxI CONS 3, CX Mini HSW-P1,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4010U CPU @ 1.70GHz,SODIMM DDR3 4GB,SSD 120 GB,,,10.254.210.136,00:71:C2:2A:BD:27,,,1664,4GB,SODI
Hospital,CONSULTORIO DxI CONS 4,LENOVO 3207A29,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-2120 CPU @ 3.30GHz,DIMM DDR3 4GB,HD 500 GB ,,,10.254.210.150,00:E0:99:08:C5:ED,,,1973,4GB,DIMM
Hospital,CONSULTORIO DxI CONS 2,LENOVO 12LM0002AC Mini Pc,Microsoft Windows 10 Pro,13th Gen Intel(R) Core(TM) i5-13420H,SODIMM DDR4 16GB,M2 250 GB,,,10.254.215.130,E8:80:88:BD:2A:3A,,,17366,6GB,SODI
Hospital,CONSULTORIO DxI 2,HP Compaq Elite 8300 SFF,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-3470 CPU @ 3.20GHz,DIMM DDR3 8GB,HD 500 GB ,,,10.254.210.145,88:51:FB:53:BB:56,,,4666,8GB,DIMM
Hospital,DOCENCIA,Lenovo mini 10AX004CAS,Microsoft Windows 10 Pro,Intel(R) Core(TM) i5-4570T CPU @ 2.90GHz,SODIMM DDR3 4GB,HD 500 GB ,,,10.254.38.187,D8:CB:8A:20:97:8B,,,3234,4GB,SODI
Hospital,DOCENCIA,LENOVO mini 10B4A04DAC,Microsoft Windows 10 Pro,Intel(R) Core(TM) i3-4130 CPU @ 3.40GHz,DIMM DDR3 4GB,SSD 240 GB,,,10.254.38.200,44:8A:5B:DF:CD:82,,,3329,4GB,DIMM
Hospital,ADOLESCENCIA SECRETARIA,Mini Lenovo 11JKS1U800,Microsoft Windows 11 Pro,AMD Ryzen 3 3200GE with Radeon Vega Graphics,SODIMM DDR4 8GB,M2 500 GB,,,10.254.210.64,08:3A:88:6E:29:3C,,,7270,8GB,SODI
Hospital,ADOLESCENCIA CONSULTORIO 1,Desktop Coradir,Microsoft Windows 11 Pro,AMD Ryzen 5 4600G with Radeon Graphics,DIMM DDR4 8GB,M2 500 GB,,,10.254.210.62,08:BF:B8:1D:E4:95,,,15982,8GB,DIMM
Hospital,ADOLESCENCIA CONSULTORIO 2,CX Mini PC CX9222,Microsoft Windows 10 Pro,Intel(R) Celeron(R) CPU 3855U @ 1.60GHz,SODIMM DDR4 4GB,SSD 120 GB,,,10.254.210.164,D4:5D:DF:08:75:99,,,1215,4GB,SODI
